Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
e489a592-304b-9639-121d-dbcb752f3593,1983-02-26,,999-93-4342,S99954149,X8080439X,Mrs.,Cherry401,Beula159,Smith67,,Eichmann909,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,313 Connelly Vale Apt 96,Melrose,Massachusetts,Middlesex County,25017,02176,42.48624700974861,-71.03150046838373,226946.29,1074842.88,134671
b445c068-111f-971f-770d-5274e453e498,1966-09-05,2013-05-07,999-69-8192,S99947491,X52549956X,Mr.,Hiram237,Teodoro374,Rohan584,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,829 Watsica Brook,Methuen,Massachusetts,Essex County,25009,01844,42.69339821169483,-71.1396935121511,100367.32,10678.32,41220
415392a6-4a51-eee0-ea2d-8caaad1d4fdc,1947-02-07,,999-45-5140,S99980858,X74913613X,Mrs.,Kirstie385,Noelle559,Haag279,,Wintheiser220,M,white,nonhispanic,F,Fall River  Massachusetts  US,1049 Hessel Estate,Everett,Massachusetts,Middlesex County,25017,02149,42.40130511607932,-71.10764012068167,279409.13,1080289.28,34979
7a102a88-c68a-344b-74d9-8aef3743089f,1934-05-10,,999-13-8992,S99987666,X17505072X,Mrs.,Lucretia377,Era940,Raynor401,,Lockman863,W,white,nonhispanic,F,Plymouth  Massachusetts  US,369 Conroy Parade,Plymouth,Massachusetts,Plymouth County,25023,02360,41.882937123394896,-70.62982021195505,687417.95,1310076.54,82838
3d5c54d8-83fd-e1f1-0bd7-e39be33ffa74,2017-04-17,,999-39-2634,,,,Alleen813,Dulce933,Green467,,,,white,nonhispanic,F,North Attleborough  Massachusetts  US,384 Buckridge Wynd,Lawrence,Massachusetts,Essex County,25009,01841,42.752596394314594,-71.17545609736304,22021.30,3637.23,142282
7eeaad6b-cc0a-4fdb-5071-779b3eb981bd,1918-06-12,,999-84-4281,S99982528,X11260365X,Mrs.,George991,Patsy569,Moen819,,Crooks415,M,white,nonhispanic,F,West Yarmouth  Massachusetts  US,683 Marvin Brook Apt 30,Brewster,Massachusetts,Barnstable County,25001,02631,41.78638215738204,-70.01827241187803,336646.40,1779042.47,181708
cf684cad-0fc1-035e-deca-4a1c1d56290d,1966-09-05,1990-06-27,999-89-4759,S99997604,X72263474X,Mr.,Isidro558,Willard975,Stoltenberg489,,,,white,nonhispanic,M,Boston  Massachusetts  US,928 Roberts Mill,Methuen,Massachusetts,Essex County,25009,01841,42.7823714231454,-71.17436102403862,75263.48,0.00,41220
1cb0ec3e-a64f-b2b5-1852-da0c48202555,2009-12-07,,999-86-6939,S99960305,,,Shaquita282,,Daniel959,,,,white,hispanic,F,Middleton  Massachusetts  US,801 O'Kon Plaza Suite 52,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41039164532223,-71.07862999687477,56901.28,4632.63,181862
825b33a8-4566-cd0b-1403-52b36f4a60e7,1963-08-16,,999-95-4624,S99922076,X40828273X,Mr.,Benito209,Federico589,Beltrán716,,,D,white,hispanic,M,Juarez  Chihuahua  MX,447 Abshire Route Suite 62,Mattapoisett Center,Massachusetts,Plymouth County,,00000,41.622628829844956,-70.75965941351477,229048.41,4190.85,42888
a94a14e4-803a-7d89-b23a-d6a5e4fd097f,1996-04-19,,999-28-2670,S99917329,X26001184X,Mr.,Delmar187,Bobby524,Pacocha935,,,M,black,nonhispanic,M,Braintree  Massachusetts  US,760 Stoltenberg Esplanade,Boston,Massachusetts,Suffolk County,25025,02215,42.32332025381878,-71.03425285290699,95801.43,62934.03,143704
11b5711f-a5be-5656-11a6-631c36abc8ce,1967-04-26,,999-83-4900,S99979835,X81717945X,Mr.,Leopoldo762,Dario75,Streich926,,,D,white,nonhispanic,M,Dedham  Massachusetts  US,179 Tromp Estate,Quincy,Massachusetts,Norfolk County,25021,02169,42.27664775788079,-71.08733162091859,11803.50,152407.42,17333
ef72cea9-0ee3-3a1b-87fb-dd88a68a49db,2011-07-18,,999-46-6147,,,,Rachel885,Petronila724,Waelchi213,,,,asian,nonhispanic,F,Leominster  Massachusetts  US,714 Herzog Walk,Townsend,Massachusetts,Middlesex County,25017,01469,42.69783777272121,-71.72545624922773,448248.00,305377.82,60843
fa118dbe-ba2b-3777-f541-57b3eedb9bb6,1966-09-05,,999-96-6859,S99990257,X22659846X,Mr.,Tom274,Clifton91,Eichmann909,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,348 Schoen Branch Apt 57,Methuen,Massachusetts,Essex County,25009,01844,42.67562216560504,-71.15776443853335,151378.63,46158.80,41220
e6d51613-51b6-d0e1-e6ee-7cb66494d519,1950-10-05,,999-20-1732,S99932822,X77151890X,Mrs.,Nova124,Maegan141,Marvin195,,Gerhold939,M,white,nonhispanic,F,Holyoke  Massachusetts  US,285 Mayert Divide,Salisbury,Massachusetts,Essex County,25009,01952,42.82344904186557,-70.87598427552199,447304.59,1959677.62,144295
10a4eb83-fd28-7ed5-1921-4f96c315c6d9,1992-01-04,,999-96-8564,S99988025,X79123941X,Mr.,Burt293,,Spinka232,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,397 Feeney Key Suite 12,Fairhaven,Massachusetts,Bristol County,,00000,41.65637812628626,-70.85493610027203,59799.43,39074.64,555536
d4b38b55-b042-88f8-2a95-2c7c27473bb7,1955-11-13,,999-23-2763,S99916609,X50928531X,Mr.,Forest317,Alvin56,Gottlieb798,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,335 Waters Station Apt 76,Turners Falls,Massachusetts,Franklin County,25011,01376,42.63200029037224,-72.5767981721892,263084.78,121725.52,134109
71769d39-b6a3-b443-f960-23e7bf7bfde6,1998-05-02,,999-56-6804,S99953345,X82469705X,Mr.,Herb645,Joey457,Herman763,,,M,asian,nonhispanic,M,Holliston  Massachusetts  US,658 Walsh Tunnel,Newton,Massachusetts,Middlesex County,25017,02460,42.2945684223893,-71.14308892842791,41140.68,42017.13,822514
631db7c6-fc6e-e75c-0bac-a9400cc1c074,1978-06-20,,999-24-4100,S99964454,X83336849X,Mrs.,Hannah56,,Gerhold939,,Koelpin146,M,asian,nonhispanic,F,Braintree  Massachusetts  US,399 Bogisich Alley Suite 66,Littleton,Massachusetts,Middlesex County,,00000,42.489296456529765,-71.46426440748718,13807.16,780459.56,3543
408c6c0a-5ac9-0b1d-ffd0-83adf3a31690,1965-04-26,,999-93-1209,S99933501,X28680991X,Ms.,Shirly501,Sibyl335,Volkman526,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,596 Boehm Fork Unit 20,Westborough,Massachusetts,Worcester County,25027,01581,42.22384845626272,-71.64038217197474,181154.70,461147.87,28039
1ba51503-e865-96e1-4717-3640274ee443,1985-04-13,1993-07-26,999-18-9848,,,,Richard937,Antone63,Lindgren255,,,,white,nonhispanic,M,Lexington  Massachusetts  US,511 Heidenreich Highlands Apt 53,Ipswich,Massachusetts,Essex County,25009,01938,42.68782579825418,-70.79061445386608,2392.15,15427.31,11116
c812180b-7edc-60c8-d4fd-f6ca23612caa,1998-09-01,2011-08-19,999-73-6247,,,,Theron432,Alfred550,Kunde533,,,,asian,nonhispanic,M,Brockton  Massachusetts  US,392 Hammes Estate,Newton,Massachusetts,Middlesex County,25017,02472,42.269889798735846,-71.23374154693492,13022.93,42315.82,468179
8fd8116f-5b90-f317-a376-65710ed74ac6,2000-11-29,,999-17-9942,S99960835,X989789X,Mr.,Tommy814,Stefan297,Graham902,,,,white,nonhispanic,M,Watertown  Massachusetts  US,1050 Barton Trailer,Uxbridge,Massachusetts,Worcester County,,00000,42.071760579886195,-71.64808752807461,124480.22,646387.89,122179
6ba40fec-326b-5eb2-fb70-3046cdc94eda,1993-09-28,,999-37-3176,S99916578,X80174134X,Mr.,Craig656,Myles862,Lindgren255,,,M,white,nonhispanic,M,Hudson  Massachusetts  US,617 Ward Course,Sudbury,Massachusetts,Middlesex County,,00000,42.42343055740691,-71.44698674630665,186620.51,545621.07,95378
e42cb13a-3b51-4dcd-b14a-4aa9a13d29a2,1990-10-06,,999-26-4158,S99927633,X30762399X,Mrs.,Kenyatta61,September423,Kuhic920,,Cummings51,M,white,nonhispanic,F,North Attleborough  Massachusetts  US,215 Schumm Flat Unit 40,Chelmsford,Massachusetts,Middlesex County,,00000,42.55983311441986,-71.3402706837024,498640.09,94135.89,43394
8c835d48-2ead-bff5-38d5-73304e747870,2015-06-11,,999-11-7564,,,,Rueben647,Jayson808,Jerde200,,,,white,nonhispanic,M,Reading  Massachusetts  US,586 Lang Ramp,Taunton,Massachusetts,Bristol County,25005,02718,41.867827244690105,-71.04839282691333,33356.96,8801.92,61576
4e2211f7-6017-698d-7d24-18bfda72f5ef,1957-08-12,2022-09-22,999-13-8072,S99971567,X2089878X,Mr.,Milo271,Giovanni385,Mayer370,,,M,white,nonhispanic,M,Clinton  Massachusetts  US,318 Johnston Orchard Apt 16,Fall River,Massachusetts,Bristol County,25005,02720,41.69930809587007,-70.97222692890846,177144.64,155934.77,27210
f47c324b-3b6e-7d1e-36ff-4d324c0abf58,1962-01-04,,999-52-9366,S99936311,X29863622X,Mrs.,Janel230,Lissa828,Parker433,,Haag279,M,black,nonhispanic,F,Chicopee  Massachusetts  US,1089 Jaskolski Course Suite 90,Lynnfield,Massachusetts,Essex County,25009,01940,42.56908648521027,-71.07267236210905,1042340.88,445338.24,77834
776ec5d6-1f74-8258-209c-9323ac30ed11,1985-04-13,,999-65-9140,S99943428,X78357363X,Mr.,Micheal721,,Larkin917,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,425 Torp Underpass,Ipswich,Massachusetts,Essex County,25009,01938,42.695330435647556,-70.88435705889262,36793.38,734555.23,11116
e67ea240-4b06-8ace-d7f8-d5f59f4f1fae,2010-06-07,,999-40-6228,S99918286,,,Torrie697,Taneka590,Parker433,,,,white,nonhispanic,F,Rockland  Massachusetts  US,746 Turner Haven Apt 12,Northborough,Massachusetts,Worcester County,25027,01532,42.303725200916304,-71.61223249440461,52303.63,0.00,36128
b23a89a9-83b6-60ed-508e-c406e9e0617e,2010-05-20,,999-75-1656,S99910250,,,Tamesha39,,Rice937,,,,white,nonhispanic,F,Lynn  Massachusetts  US,287 Witting Well Unit 52,Medford,Massachusetts,Middlesex County,25017,02145,42.4253639373398,-71.0592461049072,44751.60,1388.77,178175
1cccf15a-96f3-6d81-a55b-73446ff8353c,1998-09-01,,999-62-4378,S99953425,X65713223X,Mr.,Ronald408,Wilbert25,Hane680,,,,asian,nonhispanic,M,Boston  Massachusetts  US,893 Bogan Hollow Suite 87,Newton,Massachusetts,Middlesex County,25017,02465,42.29771227816147,-71.11824800887402,60412.90,1841.14,468179
b7960599-3fe8-3c0e-0512-589f66d3fae9,1987-10-20,,999-80-9732,S99988220,X24857085X,Mrs.,Lanita675,Leigha840,Sanford861,,Bailey598,M,white,nonhispanic,F,Lawrence  Massachusetts  US,448 Gaylord Mill Suite 97,Swansea,Massachusetts,Bristol County,,00000,41.7348888398386,-71.2023299454127,226770.67,765570.14,26693
af399563-790e-c328-b478-48747a88a98c,1970-03-06,,999-41-5676,S99921579,X88283704X,Mrs.,Shelba765,Delora619,Huel628,,Lesch175,W,white,nonhispanic,F,Lowell  Massachusetts  US,461 Gorczany Fork,North Andover,Massachusetts,Essex County,,00000,42.69347652301844,-71.09161550678829,13530.88,507000.00,12116
f63c4533-d00b-1e5f-8893-73de21c618e1,1967-09-21,,999-43-8073,S99941132,X8701197X,Mr.,Burton124,Johnathon489,Homenick806,,,D,asian,nonhispanic,M,Hyderabad  Andhra Pradesh  IN,1063 Herman Frontage road,Quincy,Massachusetts,Norfolk County,25021,02169,42.25264114481588,-71.00163301022327,130487.00,110444.87,84781
27364af0-5485-4db0-bb9a-36cd62a6d418,1972-10-10,,999-45-8810,S99929305,X72881610X,Mrs.,Dorotha379,Pasty639,Conn188,,Pouros728,M,white,nonhispanic,F,Worcester  Massachusetts  US,813 Koepp Pathway Apt 13,Montague,Massachusetts,Franklin County,,00000,42.52144354848525,-72.5214875085073,972551.04,765099.48,84435
ffd1b819-f003-52cc-0add-aaf5776603bf,2024-08-06,,999-87-3754,,,,Veronika907,,Kassulke119,,,,white,nonhispanic,F,Easton  Massachusetts  US,189 Conroy Plaza Suite 49,Belmont,Massachusetts,Middlesex County,25017,02138,42.38128481121784,-71.08710465523176,5291.97,0.00,189520
a7ddac05-bed4-0059-0d0b-eb41e98deb31,1944-01-25,2005-04-04,999-79-8940,S99910818,X27083959X,Mrs.,Lorina403,Phillis443,Hegmann834,JD,Marvin195,M,white,nonhispanic,F,Lynn  Massachusetts  US,257 Gusikowski Ferry,Georgetown,Massachusetts,Essex County,,00000,42.772254376026524,-70.97061532544946,189334.58,547638.17,135387
4e858e57-4d17-cc73-0320-517a1349b5be,1962-12-02,2023-11-09,999-74-2691,S99991730,X41081929X,Mrs.,Marlana402,Soila394,Gulgowski816,,Rowe323,M,asian,nonhispanic,F,Cantho  Cần Thơ  VN,398 Kutch Heights Apt 17,Cambridge,Massachusetts,Middlesex County,25017,02140,42.39180213638834,-71.13461340066127,1007519.92,612006.49,46209
b8ef51fb-2464-6f08-9669-4223f4a493bf,1981-02-10,1984-08-01,999-32-1365,,,,Fred155,Normand813,Kihn564,,,,white,nonhispanic,M,Dedham  Massachusetts  US,205 Schamberger Station,Edgartown,Massachusetts,Dukes County,,00000,41.38850603083656,-70.43926717875786,10151.66,19932.38,96095
bb2eee92-a88e-abf5-a7d7-d8d917174aff,2006-04-17,,999-73-3916,S99975067,X68365405X,Mr.,Víctor493,José3,Arias66,,,,white,hispanic,M,Roseau  Saint George  DM,1005 Herzog Annex Suite 98,Leominster,Massachusetts,Worcester County,25027,01453,42.520140914686245,-71.74848756755185,60723.46,107808.71,57292
a884a5bc-6c0f-91b3-b865-62be0bf66161,2001-05-21,,999-25-2920,S99978225,X69013993X,Mr.,Dana512,Faustino767,Watsica258,,,,white,nonhispanic,M,Scituate  Massachusetts  US,560 Okuneva Forge,Boston,Massachusetts,Suffolk County,25025,02210,42.38100722152471,-71.16987413552565,55765.11,13730.96,42102
8cae2ae3-93cf-4984-f950-7a50cad6bf9c,1964-09-22,,999-95-9334,S99916343,X19372823X,Ms.,Etsuko685,Meri607,Smitham825,,,S,white,nonhispanic,F,Winchester  Massachusetts  US,864 Kohler Divide Apt 56,Becket,Massachusetts,Berkshire County,,00000,42.305700943427205,-73.08963492603903,659182.21,208483.09,118591
ac7f1ed2-7cf6-9b98-9a49-8040df703ce3,1965-07-04,,999-79-9238,S99950822,X59327820X,Mrs.,Sandie760,Mercedez75,Stokes453,,Balistreri607,M,white,nonhispanic,F,Lynn  Massachusetts  US,496 Mante Skyway Suite 87,Somerville,Massachusetts,Middlesex County,25017,02143,42.416606909334995,-71.12963754279421,164259.24,771742.30,24558
42b97193-bbd9-cae0-6cdf-90677520b41a,1957-08-12,,999-70-8844,S99924288,X41683002X,Mr.,Waldo53,Avery919,Goyette777,,,D,white,nonhispanic,M,Brookline  Massachusetts  US,361 Considine Route Unit 23,Fall River,Massachusetts,Bristol County,25005,02790,41.71953955031485,-71.10878151157817,171443.14,228034.35,27210
4ea514ad-391f-69e6-b3d6-92be15fba28a,1981-02-10,,999-29-4539,S99978150,X30939406X,Mr.,King743,Nicolas769,Tromp100,,,D,white,nonhispanic,M,North Attleborough  Massachusetts  US,1016 Sipes Glen Suite 6,Edgartown,Massachusetts,Dukes County,,00000,41.4168121037524,-70.459540712169,113965.04,76060.62,96095
195b9ac2-abbd-5876-56c7-c2868b3ae6e6,1960-12-20,2019-03-06,999-78-3443,S99998893,X35782450X,Mrs.,Florencia449,,Oquendo599,,Delafuente833,M,white,hispanic,F,Port-au-Prince  Haiti  HT,932 Borer Well,Lowell,Massachusetts,Middlesex County,25017,01851,42.59825833813465,-71.35022867391434,554469.59,69228.81,42935
467e3b7a-4dfa-10f2-c39f-e998e29a1471,1990-07-10,,999-37-7982,S99932326,X64219022X,Mr.,Jame231,Sebastian508,Langworth352,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,1056 Gaylord Overpass Suite 22,Newburyport,Massachusetts,Essex County,25009,01951,42.770602230331775,-70.83323698845405,89697.69,0.00,75192
d8b03c7a-714a-109f-cc7f-e65137fac66c,1952-01-24,,999-12-8646,S99910284,X49231411X,Mr.,Faustino767,Carson894,Lemke654,,,M,white,nonhispanic,M,Boston  Massachusetts  US,524 Ward Trail Suite 95,North Falmouth,Massachusetts,Barnstable County,25001,02556,41.68348189001698,-70.60118883702789,219085.98,118851.43,79112
da04e9f0-9524-bbf1-39cb-c2ff99b4716b,1981-06-08,,999-53-9285,S99957098,X73454390X,Mrs.,Dulce933,Sheila338,Towne435,,Klocko335,M,asian,nonhispanic,F,Cantho  Cần Thơ  VN,145 Hamill Gardens,Norwood,Massachusetts,Norfolk County,25021,02090,42.15377129442199,-71.23312781530413,125788.75,978469.15,25385
53d0adb6-a2b2-5849-ea96-4d573978ca62,2014-05-03,,999-15-8216,,,,Salvador46,Roberto515,Treviño536,,,,white,hispanic,M,Kingston  Kingston  JM,547 Lind Trailer,Somerville,Massachusetts,Middlesex County,25017,02144,42.34295257618392,-71.07139237823623,33617.16,0.00,40104
e1a4cd55-1a3b-a9ac-c835-f1d75c5bd21d,1980-12-27,,999-86-3064,S99929296,X79987146X,Mr.,Malcom15,Jack927,Tillman293,,,M,asian,nonhispanic,M,Daegu  Daegu  KR,855 Bradtke Port,Framingham,Massachusetts,Middlesex County,25017,01701,42.30007109474554,-71.3974388373247,10187.64,103900.19,15547
d8b1d791-0b60-df67-12df-f5ce250d0241,2005-10-22,2007-06-29,999-36-1881,,,,Cornell131,Dallas143,Langworth352,,,,white,nonhispanic,M,Worcester  Massachusetts  US,445 Abshire Quay Unit 73,West Bridgewater,Massachusetts,Plymouth County,,00000,41.97609012512151,-71.05177014524989,10569.96,10010.66,94251
e60d9863-2f7d-3f83-e5f8-fdfd6f6603ee,1957-06-09,,999-36-1189,S99916824,X25920736X,Mr.,Len277,Frances376,Champlin946,,,D,white,nonhispanic,M,West Boylston  Massachusetts  US,799 Jaskolski Vista Apt 0,New Bedford,Massachusetts,Bristol County,25005,02743,41.634313911900875,-70.94988098824386,413501.30,206586.93,46036
055420b3-25cf-939d-8bd8-b96fc3b0b7ff,2005-10-22,,999-57-5061,S99928181,X24142333X,Mr.,Nathaniel596,Tyson541,Schimmel440,,,,white,nonhispanic,M,Quincy  Massachusetts  US,1020 Brekke Way Apt 50,West Bridgewater,Massachusetts,Plymouth County,,00000,42.06293330590559,-70.98628579423553,53665.92,0.00,94251
5678d593-0f0a-801a-6590-8039a18d5c45,1944-01-25,,999-38-7659,S99948475,X39116976X,Mrs.,Alvera113,,Murphy561,JD,Leannon79,M,white,nonhispanic,F,Salisbury  Massachusetts  US,277 Crona Lock Unit 78,Georgetown,Massachusetts,Essex County,,00000,42.68630683834387,-70.98054783350307,359985.54,1226988.71,135387
b0bf3d79-b575-95a3-844c-1c877b7b3569,1992-08-05,,999-23-6430,S99972757,X78713272X,Mrs.,Tony646,Kisha966,Littel644,,McKenzie376,M,white,nonhispanic,F,Somerville  Massachusetts  US,318 White Heights,Watertown,Massachusetts,Middlesex County,25017,02472,42.36107596393255,-71.21694177314748,212372.96,601935.95,127093
4873167e-7cbb-586a-fffb-3f14c668009b,2002-05-24,,999-67-7023,S99917328,X21826761X,Mr.,Lee268,Wesley533,Nikolaus26,,,,white,nonhispanic,M,Salem  Massachusetts  US,229 Feil Alley Unit 68,Adams,Massachusetts,Berkshire County,25003,01220,42.6206328312741,-73.16357081975612,45903.78,561105.27,26491
7b61fc54-5713-4534-bffe-d621b76ddc01,2011-05-27,,999-61-1569,,,,Antonetta450,Ammie189,Koepp521,,,,white,nonhispanic,F,Quincy  Massachusetts  US,1010 D'Amore Light Apt 9,Lynn,Massachusetts,Essex County,25009,01940,42.48024398885689,-70.96584271200523,54387.20,4741.27,127436
4b105cbd-eb16-e0dc-3355-685b1cf132e5,1975-03-22,,999-12-6104,S99972961,X80361813X,Mr.,Lynn917,Van763,Steuber698,,,M,asian,nonhispanic,M,Worcester  Massachusetts  US,356 Johnson Rue Apt 98,Malden,Massachusetts,Middlesex County,25017,02148,42.44760294521238,-71.09767770299862,16001.18,802659.71,16158
8225ad1b-0fd7-a270-d61c-0426143efbea,1960-12-20,,999-43-2387,S99919901,X10242356X,Mrs.,Marcela739,Luz785,Valentín837,,Casillas702,M,white,hispanic,F,Lima  Lima Province  PE,909 Ruecker Rue,Lowell,Massachusetts,Middlesex County,25017,01850,42.6073170107882,-71.3168095726431,664228.55,163781.46,42935
8bf84374-0bc9-2ce5-cc22-dee2d23a186d,1975-10-22,,999-34-2587,S99945588,X13039619X,Mrs.,Rina274,,Kris249,,Ratke343,M,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,338 Harber Well Unit 3,Hanover,Massachusetts,Plymouth County,,00000,42.077286705659155,-70.89300572147746,242138.91,396468.47,154594
17a19804-3e82-439d-fb69-82874e463263,2023-10-27,,999-82-9523,,,,Abram53,Sherman440,Sanford861,,,,white,nonhispanic,M,Marlborough  Massachusetts  US,347 Leffler Mall Suite 33,Chelmsford,Massachusetts,Middlesex County,,00000,42.5578282864999,-71.35474479179565,6062.02,0.00,77550
6cf90aa1-3b20-ee84-aafa-570ceea63825,1994-10-18,,999-56-8788,S99917074,X68749981X,Mr.,José Eduardo181,,Reyes140,,,M,black,hispanic,M,Gaudalajara  Jalisco  MX,932 Durgan Bay Unit 37,Revere,Massachusetts,Suffolk County,25025,02151,42.40960387569836,-70.99123995224893,73958.41,704902.43,160617
cfa40e5d-ef1a-a53e-af52-ec702a7612e1,2024-02-10,,999-84-2017,,,,Keven605,,Moen819,,,,white,nonhispanic,M,Webster  Massachusetts  US,317 Rogahn Gate Unit 96,South Hadley,Massachusetts,Hampshire County,,00000,42.27615109804946,-72.584048724319,6195.17,0.00,197381
cf0a158f-1e4a-0892-fdac-897fe4161bcd,2021-06-18,,999-18-5587,,,,Idell650,Lottie401,McDermott739,,,,white,nonhispanic,F,Worcester  Massachusetts  US,860 Yost Glen,Springfield,Massachusetts,Hampden County,25013,01020,42.14195146488116,-72.45204472930784,13976.97,0.00,35346
0ff89923-c768-bad2-5d2b-6fe7ce78095b,2001-06-15,,999-83-3423,S99981253,X50756450X,Mr.,Edward499,Carmine137,Spinka232,,,,white,nonhispanic,M,Arlington  Massachusetts  US,720 Armstrong Underpass,Holyoke,Massachusetts,Hampden County,25013,01040,42.2383529698595,-72.63827679371799,4557.33,66926.94,21876
0d92a456-2bc0-f44b-5d27-67ec8ad98e61,2006-02-23,,999-11-2197,S99961655,X5025266X,Mr.,Randall756,Bryan958,Wiza601,,,,black,nonhispanic,M,Boston  Massachusetts  US,575 Kreiger Glen Apt 37,Boston,Massachusetts,Suffolk County,25025,02129,42.25186507328045,-71.11712536639504,106171.46,254065.94,98983
a2bfa9fb-3981-4b6b-24b0-067f1e221bc5,1992-04-27,,999-67-2632,S99968759,X10102548X,Mrs.,Berta524,Clarence5,Paucek755,,Rodriguez71,M,white,nonhispanic,F,Boston  Massachusetts  US,1039 Predovic Course,Longmeadow,Massachusetts,Hampden County,25013,01106,42.04250073252905,-72.58553295407171,254135.99,804557.07,73860
523d2834-6ab1-1516-1f42-1fdd4ca3909a,2021-06-25,,999-94-6144,,,,Britt177,Grant908,Baumbach677,,,,white,nonhispanic,M,Belchertown  Massachusetts  US,1075 Smith Burg,South Hadley,Massachusetts,Hampshire County,,00000,42.23070189934599,-72.55069096487222,13420.86,9631.77,43916
1ea9db3e-ac45-25bf-7f0d-31b4264b316b,2008-06-20,,999-51-8664,S99998356,,Ms.,Leticia253,Olivia294,Téllez750,,,,white,hispanic,F,Panama City  Panama  PA,158 Nikolaus Rapid Apt 97,Andover,Massachusetts,Essex County,25009,01810,42.65702965852466,-71.13766968058086,60708.76,11322.96,148494
4efa4dc1-1f55-3fc7-23b0-7e30dabc6c7f,1962-12-02,,999-31-2529,S99952792,X68481680X,Mrs.,Mandie666,Gena729,Turcotte120,,Strosin214,D,asian,nonhispanic,F,Haiphong  Kiến An  VN,424 Dicki Flat Suite 83,Cambridge,Massachusetts,Middlesex County,25017,02472,42.38740503110246,-71.1156568250594,134183.97,92812.51,46209
2228a0f2-c961-b1ca-c546-69b3321997b0,2000-03-03,,999-23-2841,S99972287,X3477852X,Ms.,Carmella421,Nancey580,Stracke611,,,,native,nonhispanic,F,Milton  Massachusetts  US,385 Koss Mews Unit 59,Chelsea,Massachusetts,Suffolk County,25017,02149,42.3740593616643,-70.99840185798705,7252.79,475320.58,14099
b1832972-ca56-7299-dbf7-017a77880fff,1983-11-29,,999-88-7908,S99994176,X71756488X,Mr.,Hank686,Ruben688,Schultz619,,,S,white,nonhispanic,M,Spencer  Massachusetts  US,202 Hegmann Dale Unit 99,Tewksbury,Massachusetts,Middlesex County,,00000,42.56973323092528,-71.24217307088645,117635.83,29816.13,146015
6e04e880-a2de-9a2d-7f79-ebcef87e8280,1964-07-17,,999-92-2486,S99953386,X44877779X,Mr.,Elmer371,,Collins926,,,M,white,nonhispanic,M,Natick  Massachusetts  US,618 Bednar Promenade,Revere,Massachusetts,Suffolk County,25025,02151,42.44140354083423,-71.02725673786259,550161.73,272558.42,45090
f20bbfdf-da25-1481-2372-eb81fe8f4d8a,1980-11-08,,999-61-7384,S99922405,X14749040X,Mrs.,Judi176,,Feeney44,,Hayes766,M,white,nonhispanic,F,Rockland  Massachusetts  US,852 Bernhard Crossroad,Lowell,Massachusetts,Middlesex County,25017,01852,42.681959211456196,-71.25693967785114,11876.57,397106.35,7178
4068a5c6-f573-4ea3-6697-c39395fe99a9,2001-02-14,,999-81-1699,S99927949,X956491X,Ms.,Adela471,Chi716,Olson653,,,,white,nonhispanic,F,Clinton  Massachusetts  US,595 Schaden Boulevard,Worcester,Massachusetts,Worcester County,25027,01610,42.41322309649217,-71.73913339433841,93506.80,194704.58,46464
fc32c66f-11b3-3e20-1229-83683ff343d1,1976-06-06,,999-96-7728,S99916694,X43836283X,Mrs.,Mitsue965,Shera199,Hilpert278,,Kozey370,W,white,nonhispanic,F,Worcester  Massachusetts  US,790 Smitham View Suite 37,Boston,Massachusetts,Suffolk County,25025,02113,42.3186171390662,-71.05341435692885,1051185.59,89277.89,87167
23cfddf6-189f-d00a-6aa9-a04f349490ab,1978-03-22,,999-59-1847,S99920918,X16338565X,Mrs.,Malinda718,Gabriela205,Bosco882,,Weber641,M,white,nonhispanic,F,Fairhaven  Massachusetts  US,113 Braun Gardens,North Attleborough,Massachusetts,Bristol County,,00000,42.006449944908816,-71.35489317058308,9666.96,431537.53,18578
9348cba7-fa19-4c82-8372-617fe0a5e412,2004-05-06,,999-12-6382,S99915907,X8938682X,Ms.,Audry167,Germaine912,Davis923,,,,white,nonhispanic,F,North Adams  Massachusetts  US,747 Larson Avenue Apt 63,Cambridge,Massachusetts,Middlesex County,25017,02142,42.42464853805219,-71.14705666701462,38303.35,969170.85,48811
e0efbb38-5520-de40-9ac5-ee8a8e8f5b76,2012-02-26,,999-18-8383,,,,Winifred736,Kaylene27,Grimes165,,,,white,nonhispanic,F,Lynn  Massachusetts  US,1069 Spencer Club,Rockport,Massachusetts,Essex County,25009,01966,42.67509301040477,-70.63086732618818,20572.62,20035.25,34805
